household_id,appliance_type,power_rating,star_rating,daily_hours,room_size,household_size,location_type,income_bracket,house_type,season,daily_consumption,monthly_consumption,monthly_cost,efficiency_score,usage_pattern,appliance_age,brand_tier,total_monthly_bill,cost_per_kwh,consumption_per_watt,efficiency_ratio
179,Refrigerator,257,4,12.0,237,2,Suburban,Middle,Apartment,Winter,2.655,79.64,517.64,80,Heavy,5,Standard,2118.8599999999997,6.499748869914615,10.330739299610894,15.56420233463035
179,Television,113,3,7.63,123,2,Suburban,Middle,Apartment,Winter,0.889,26.67,173.37,60,Regular,4,Standard,2118.8599999999997,6.500562429696288,7.8672566371681425,26.548672566371682
179,LED Lights,12,4,9.46,103,2,Suburban,Middle,Apartment,Winter,0.112,3.37,21.89,80,Heavy,8,Premium,2118.8599999999997,6.4955489614243325,9.333333333333334,333.3333333333333
179,Ceiling Fan,71,4,10.41,194,2,Suburban,Middle,Apartment,Winter,0.67,20.1,130.66,80,Heavy,8,Standard,2118.8599999999997,6.500497512437811,9.43661971830986,56.33802816901409
179,Air Conditioner,1895,4,2.79,211,2,Suburban,Middle,Apartment,Winter,5.017,150.51,978.31,80,Regular,7,Standard,2118.8599999999997,6.499966779615972,2.6474934036939315,2.1108179419525066
179,Washing Machine,732,3,1.3,190,2,Suburban,Middle,Apartment,Winter,0.964,28.93,188.04,60,Regular,2,Standard,2118.8599999999997,6.4998271690286895,1.3169398907103824,4.098360655737705
179,Microwave,824,3,0.62,84,2,Suburban,Middle,Apartment,Winter,0.559,16.76,108.95,60,Regular,2,Budget,2118.8599999999997,6.500596658711217,0.6783980582524273,3.6407766990291264
180,Refrigerator,298,3,12.0,204,2,Rural,High,Apartment,Spring,3.322,99.65,647.69,60,Heavy,8,Standard,4440.179999999999,6.4996487706974415,11.147651006711408,10.067114093959733
180,Television,125,5,6.52,195,2,Rural,High,Apartment,Spring,0.668,20.04,130.25,100,Regular,7,Standard,4440.179999999999,6.499500998003993,5.344,40.0
180,LED Lights,18,5,10.7,263,2,Rural,High,Apartment,Spring,0.164,4.93,32.06,100,Heavy,8,Standard,4440.179999999999,6.503042596348886,9.11111111111111,277.77777777777777
180,Ceiling Fan,78,3,10.8,326,2,Rural,High,Apartment,Spring,0.796,23.88,155.24,60,Heavy,2,Premium,4440.179999999999,6.500837520938024,10.205128205128204,38.46153846153846
180,Air Conditioner,1842,3,6.9,126,2,Rural,High,Apartment,Spring,12.388,371.65,2415.75,60,Regular,1,Budget,4440.179999999999,6.500067267590476,6.725298588490771,1.6286644951140063
180,Washing Machine,744,3,1.41,193,2,Rural,High,Apartment,Spring,1.092,32.76,212.95,60,Regular,6,Premium,4440.179999999999,6.50030525030525,1.467741935483871,4.032258064516129
180,Microwave,916,5,1.1,113,2,Rural,High,Apartment,Spring,0.753,22.59,146.82,100,Regular,8,Standard,4440.179999999999,6.49933598937583,0.8220524017467249,5.458515283842795
180,Water Heater,1730,5,1.14,112,2,Rural,High,Apartment,Spring,1.444,43.31,281.53,100,Regular,7,Standard,4440.179999999999,6.500346340337104,0.8346820809248555,2.8901734104046244
180,Laptop,46,4,8.03,129,2,Rural,High,Apartment,Spring,0.34,10.19,66.22,80,Heavy,8,Premium,4440.179999999999,6.4985279685966635,7.391304347826088,86.95652173913044
180,Desktop Computer,225,4,8.39,163,2,Rural,High,Apartment,Spring,1.803,54.1,351.67,80,Heavy,8,Budget,4440.179999999999,6.500369685767098,8.013333333333332,17.77777777777778
181,Refrigerator,210,5,24.0,193,6,Rural,Low,Independent House,Summer,4.054,121.61,790.5,100,Heavy,5,Standard,1227.74,6.5002878052791715,19.304761904761904,23.80952380952381
181,Television,200,4,8.33,93,6,Rural,Low,Independent House,Summer,1.399,41.96,272.71,80,Heavy,7,Standard,1227.74,6.499285033365109,6.995,20.0
181,LED Lights,19,5,8.53,155,6,Rural,Low,Independent House,Summer,0.134,4.02,26.12,100,Heavy,2,Standard,1227.74,6.497512437810946,7.052631578947368,263.15789473684214
181,Ceiling Fan,57,3,13.49,139,6,Rural,Low,Independent House,Summer,0.71,21.29,138.41,60,Heavy,6,Budget,1227.74,6.501174260216064,12.456140350877194,52.63157894736842
182,Refrigerator,235,2,18.0,141,3,Urban,Middle,Apartment,Summer,5.405,162.15,1053.98,40,Heavy,8,Budget,5279.01,6.500030835646006,23.0,8.51063829787234
182,Television,117,3,9.25,84,3,Urban,Middle,Apartment,Summer,1.02,30.61,198.99,60,Heavy,7,Budget,5279.01,6.500816726559949,8.717948717948717,25.64102564102564
182,LED Lights,19,4,9.93,338,3,Urban,Middle,Apartment,Summer,0.175,5.26,34.17,80,Heavy,5,Standard,5279.01,6.496197718631179,9.210526315789473,210.5263157894737
182,Ceiling Fan,65,4,11.4,217,3,Urban,Middle,Apartment,Summer,0.68,20.4,132.61,80,Heavy,1,Standard,5279.01,6.500490196078433,10.461538461538463,61.53846153846153
182,Air Conditioner,1860,5,11.02,235,3,Urban,Middle,Apartment,Summer,17.01,510.31,3317.02,100,Heavy,8,Standard,5279.01,6.500009797965943,9.14516129032258,2.6881720430107525
182,Washing Machine,762,3,1.72,160,3,Urban,Middle,Apartment,Summer,1.342,40.27,261.76,60,Regular,3,Budget,5279.01,6.500124161907126,1.7611548556430447,3.937007874015748
182,Microwave,1005,3,1.38,130,3,Urban,Middle,Apartment,Summer,1.438,43.15,280.48,60,Regular,4,Standard,5279.01,6.500115874855157,1.4308457711442784,2.985074626865672
183,Refrigerator,212,5,18.0,189,3,Rural,Low,Apartment,Spring,2.813,84.4,548.62,100,Heavy,5,Premium,903.55,6.5002369668246445,13.268867924528303,23.58490566037736
183,Television,155,3,8.14,319,3,Rural,Low,Apartment,Spring,1.221,36.64,238.13,60,Heavy,1,Standard,903.55,6.499181222707423,7.877419354838711,19.35483870967742
183,LED Lights,17,4,6.71,227,3,Rural,Low,Apartment,Spring,0.102,3.05,19.85,80,Regular,3,Premium,903.55,6.508196721311476,5.999999999999999,235.2941176470588
183,Ceiling Fan,62,4,8.59,102,3,Rural,Low,Apartment,Spring,0.497,14.92,96.95,80,Heavy,3,Budget,903.55,6.4979892761394105,8.016129032258064,64.51612903225806
184,Refrigerator,217,5,18.0,311,3,Rural,High,Apartment,Monsoon,3.435,103.06,669.9,100,Heavy,7,Standard,7667.76,6.5000970308558115,15.829493087557603,23.04147465437788
184,Television,105,4,6.18,269,3,Rural,High,Apartment,Monsoon,0.587,17.6,114.41,80,Regular,2,Premium,7667.76,6.500568181818181,5.59047619047619,38.095238095238095
184,LED Lights,9,5,10.41,109,3,Rural,High,Apartment,Monsoon,0.072,2.17,14.08,100,Heavy,6,Standard,7667.76,6.488479262672811,8.0,555.5555555555555
184,Ceiling Fan,65,3,8.24,105,3,Rural,High,Apartment,Monsoon,0.537,16.12,104.79,60,Heavy,7,Premium,7667.76,6.500620347394541,8.261538461538462,46.15384615384615
184,Air Conditioner,1565,3,13.98,97,3,Rural,High,Apartment,Monsoon,23.807,714.2,4642.3,60,Heavy,7,Standard,7667.76,6.5,15.212140575079871,1.9169329073482428
184,Washing Machine,486,5,2.13,329,3,Rural,High,Apartment,Monsoon,0.83,24.91,161.91,100,Regular,7,Budget,7667.76,6.499799277398635,1.7078189300411522,10.2880658436214
184,Microwave,840,5,1.05,335,3,Rural,High,Apartment,Monsoon,0.726,21.78,141.59,100,Regular,8,Budget,7667.76,6.500918273645546,0.8642857142857142,5.9523809523809526
184,Water Heater,2955,5,2.64,162,3,Rural,High,Apartment,Monsoon,6.05,181.5,1179.75,100,Regular,2,Budget,7667.76,6.5,2.047377326565144,1.6920473773265652
184,Laptop,89,4,9.75,345,3,Rural,High,Apartment,Monsoon,0.709,21.28,138.32,80,Heavy,8,Standard,7667.76,6.499999999999999,7.96629213483146,44.943820224719104
184,Desktop Computer,345,3,6.93,234,3,Rural,High,Apartment,Monsoon,2.568,77.03,500.71,60,Regular,9,Premium,7667.76,6.500194729326236,7.443478260869566,8.695652173913045
185,Refrigerator,299,5,24.0,244,4,Urban,Low,Apartment,Monsoon,5.539,166.17,1080.12,100,Heavy,7,Premium,1373.35,6.500090269001625,18.52508361204013,16.722408026755854
185,Television,81,3,8.8,209,4,Urban,Low,Apartment,Monsoon,0.776,23.27,151.29,60,Heavy,7,Standard,1373.35,6.501504082509669,9.580246913580247,37.03703703703704
185,LED Lights,9,4,8.85,168,4,Urban,Low,Apartment,Monsoon,0.074,2.21,14.39,80,Heavy,7,Budget,1373.35,6.51131221719457,8.222222222222221,444.44444444444446
185,Ceiling Fan,51,3,11.74,194,4,Urban,Low,Apartment,Monsoon,0.654,19.62,127.55,60,Heavy,6,Budget,1373.35,6.501019367991844,12.823529411764707,58.82352941176471
186,Refrigerator,261,4,18.0,266,3,Suburban,Low,Apartment,Winter,4.258,127.74,830.29,80,Heavy,7,Standard,1094.5,6.4998434319711915,16.314176245210728,15.32567049808429
186,Television,89,4,7.52,204,3,Suburban,Low,Apartment,Winter,0.581,17.43,113.3,80,Regular,2,Budget,1094.5,6.500286861732645,6.528089887640449,44.943820224719104
186,LED Lights,18,5,9.58,100,3,Suburban,Low,Apartment,Winter,0.144,4.33,28.15,100,Heavy,3,Standard,1094.5,6.501154734411085,8.0,277.77777777777777
186,Ceiling Fan,79,3,8.5,362,3,Suburban,Low,Apartment,Winter,0.63,18.89,122.76,60,Heavy,2,Premium,1094.5,6.498676548438327,7.974683544303798,37.974683544303794
187,Refrigerator,217,2,18.0,196,3,Suburban,Middle,Apartment,Summer,4.786,143.57,933.19,40,Heavy,1,Standard,4502.07,6.4998955213484715,22.055299539170505,9.216589861751153
187,Television,113,3,4.65,289,3,Suburban,Middle,Apartment,Summer,0.496,14.88,96.69,60,Regular,3,Budget,4502.07,6.497983870967741,4.389380530973451,26.548672566371682
187,LED Lights,9,4,7.03,132,3,Suburban,Middle,Apartment,Summer,0.054,1.63,10.59,80,Regular,5,Premium,4502.07,6.4969325153374236,6.0,444.44444444444446
187,Ceiling Fan,79,5,12.97,186,3,Suburban,Middle,Apartment,Summer,0.776,23.28,151.32,100,Heavy,3,Budget,4502.07,6.499999999999999,9.822784810126583,63.291139240506325
187,Air Conditioner,1908,5,9.57,105,3,Suburban,Middle,Apartment,Summer,15.128,453.84,2949.95,100,Heavy,2,Standard,4502.07,6.499977965802926,7.928721174004193,2.620545073375262
187,Washing Machine,519,5,1.09,80,3,Suburban,Middle,Apartment,Summer,0.481,14.43,93.82,100,Regular,4,Premium,4502.07,6.501732501732501,0.9267822736030829,9.633911368015413
187,Microwave,879,4,1.71,389,3,Suburban,Middle,Apartment,Summer,1.367,41.0,266.51,80,Regular,3,Standard,4502.07,6.500243902439024,1.5551763367463027,4.550625711035267
188,Refrigerator,244,4,24.0,227,4,Rural,Middle,Apartment,Winter,5.727,171.8,1116.7,80,Heavy,5,Premium,2683.0,6.5,23.471311475409838,16.39344262295082
188,Television,146,4,9.56,133,4,Rural,Middle,Apartment,Winter,1.359,40.77,265.01,80,Heavy,9,Budget,2683.0,6.500122639195486,9.30821917808219,27.397260273972606
188,LED Lights,11,4,6.14,103,4,Rural,Middle,Apartment,Winter,0.06,1.81,11.74,80,Regular,6,Budget,2683.0,6.486187845303867,5.454545454545454,363.6363636363637
188,Ceiling Fan,62,4,12.26,135,4,Rural,Middle,Apartment,Winter,0.728,21.85,142.03,80,Heavy,3,Standard,2683.0,6.500228832951945,11.741935483870968,64.51612903225806
188,Air Conditioner,1010,3,2.88,104,4,Rural,Middle,Apartment,Winter,2.891,86.73,563.72,60,Regular,3,Budget,2683.0,6.499711749106423,2.8623762376237627,2.9702970297029703
188,Washing Machine,550,5,2.47,85,4,Rural,Middle,Apartment,Winter,1.114,33.41,217.14,100,Regular,5,Standard,2683.0,6.499251721041604,2.0254545454545454,9.09090909090909
188,Microwave,1069,3,1.76,177,4,Rural,Middle,Apartment,Winter,1.88,56.41,366.66,60,Regular,2,Standard,2683.0,6.49991136323347,1.7586529466791392,2.8063610851262863
189,Refrigerator,259,2,12.0,139,2,Rural,Middle,Apartment,Summer,3.829,114.88,746.7,40,Heavy,3,Budget,9124.369999999999,6.49982590529248,14.783783783783784,7.722007722007722
189,Television,117,5,9.94,94,2,Rural,Middle,Apartment,Summer,0.918,27.54,179.0,100,Heavy,8,Budget,9124.369999999999,6.499636891793755,7.846153846153847,42.73504273504273
189,LED Lights,11,4,9.4,263,2,Rural,Middle,Apartment,Summer,0.088,2.64,17.13,80,Heavy,8,Standard,9124.369999999999,6.488636363636363,8.0,363.6363636363637
189,Ceiling Fan,80,5,8.61,381,2,Rural,Middle,Apartment,Summer,0.528,15.84,102.98,100,Heavy,8,Standard,9124.369999999999,6.501262626262626,6.6,62.5
189,Air Conditioner,1931,3,19.72,250,2,Rural,Middle,Apartment,Summer,39.765,1192.94,7754.12,60,Heavy,9,Budget,9124.369999999999,6.500008382651265,20.592957017089592,1.5535991714137751
189,Washing Machine,632,3,1.11,291,2,Rural,Middle,Apartment,Summer,0.72,21.6,140.38,60,Regular,2,Standard,9124.369999999999,6.499074074074073,1.139240506329114,4.746835443037974
189,Microwave,873,5,1.31,228,2,Rural,Middle,Apartment,Summer,0.944,28.32,184.06,100,Regular,5,Budget,9124.369999999999,6.499293785310734,1.0813287514318441,5.72737686139748
190,Refrigerator,216,5,18.0,112,3,Urban,Middle,Apartment,Winter,3.107,93.22,605.93,100,Heavy,8,Premium,2282.49,6.499999999999999,14.38425925925926,23.14814814814815
190,Television,141,4,6.96,256,3,Urban,Middle,Apartment,Winter,0.857,25.71,167.14,80,Regular,5,Standard,2282.49,6.5009723842862694,6.078014184397163,28.368794326241137
190,LED Lights,19,4,8.21,202,3,Urban,Middle,Apartment,Winter,0.14,4.2,27.33,80,Heavy,1,Budget,2282.49,6.507142857142856,7.36842105263158,210.5263157894737
190,Ceiling Fan,62,5,10.0,165,3,Urban,Middle,Apartment,Winter,0.507,15.22,98.96,100,Heavy,2,Standard,2282.49,6.50197109067017,8.17741935483871,80.64516129032258
190,Air Conditioner,1117,2,4.15,299,3,Urban,Middle,Apartment,Winter,5.377,161.3,1048.42,40,Regular,8,Standard,2282.49,6.49981401115933,4.813786929274843,1.7905102954341987
190,Washing Machine,702,3,1.41,206,3,Urban,Middle,Apartment,Winter,0.965,28.95,188.2,60,Regular,5,Standard,2282.49,6.500863557858376,1.3746438746438745,4.273504273504273
190,Microwave,769,4,1.02,208,3,Urban,Middle,Apartment,Winter,0.751,22.54,146.51,80,Regular,8,Standard,2282.49,6.5,0.976592977893368,5.201560468140442
191,Refrigerator,249,5,12.0,165,2,Urban,Middle,Apartment,Spring,2.346,70.37,457.42,100,Heavy,8,Budget,4984.39,6.500213159016626,9.421686746987953,20.080321285140563
191,Television,80,4,4.47,209,2,Urban,Middle,Apartment,Spring,0.327,9.82,63.83,80,Regular,6,Budget,4984.39,6.5,4.0875,50.0
191,LED Lights,9,5,9.12,287,2,Urban,Middle,Apartment,Spring,0.068,2.05,13.34,100,Heavy,8,Standard,4984.39,6.507317073170732,7.555555555555556,555.5555555555555
191,Ceiling Fan,68,4,12.25,355,2,Urban,Middle,Apartment,Spring,0.762,22.86,148.58,80,Heavy,7,Premium,4984.39,6.499562554680666,11.205882352941178,58.8235294117647
191,Air Conditioner,1878,5,12.99,105,2,Urban,Middle,Apartment,Spring,19.765,592.95,3854.19,100,Heavy,3,Standard,4984.39,6.5000252972426,10.524494142705006,2.6624068157614484
191,Washing Machine,609,3,0.8,106,2,Urban,Middle,Apartment,Spring,0.533,16.0,103.98,60,Regular,7,Standard,4984.39,6.49875,0.8752052545155994,4.926108374384237
191,Microwave,1173,5,1.81,316,2,Urban,Middle,Apartment,Spring,1.759,52.78,343.05,100,Regular,2,Standard,4984.39,6.499621068586586,1.4995737425404942,4.262574595055414
192,Refrigerator,250,4,18.0,235,3,Suburban,Middle,Apartment,Summer,3.877,116.31,756.01,80,Heavy,6,Standard,7453.589999999999,6.499957011434958,15.508,16.0
192,Television,167,5,4.14,240,3,Suburban,Middle,Apartment,Summer,0.59,17.71,115.09,100,Regular,1,Standard,7453.589999999999,6.498588368153586,3.5329341317365266,29.94011976047904
192,LED Lights,9,5,6.58,132,3,Suburban,Middle,Apartment,Summer,0.048,1.45,9.41,100,Regular,9,Budget,7453.589999999999,6.489655172413793,5.333333333333333,555.5555555555555
192,Ceiling Fan,69,3,8.47,127,3,Suburban,Middle,Apartment,Summer,0.535,16.04,104.24,60,Heavy,3,Budget,7453.589999999999,6.498753117206983,7.753623188405797,43.47826086956521
192,Air Conditioner,1605,3,19.01,135,3,Suburban,Middle,Apartment,Summer,30.81,924.29,6007.9,60,Heavy,1,Budget,7453.589999999999,6.500016228672819,19.19626168224299,1.8691588785046729
192,Washing Machine,424,3,2.25,207,3,Suburban,Middle,Apartment,Summer,0.869,26.07,169.48,60,Regular,5,Budget,7453.589999999999,6.500958956655158,2.0495283018867925,7.0754716981132075
192,Microwave,1186,5,1.55,124,3,Suburban,Middle,Apartment,Summer,1.495,44.84,291.46,100,Regular,4,Standard,7453.589999999999,6.499999999999999,1.2605396290050592,4.2158516020236085
193,Refrigerator,197,5,18.0,127,3,Suburban,Low,Apartment,Winter,2.769,83.06,539.89,100,Heavy,4,Premium,800.18,6.5,14.055837563451778,25.380710659898476
193,Television,123,3,7.38,93,3,Suburban,Low,Apartment,Winter,0.874,26.23,170.49,60,Regular,4,Budget,800.18,6.499809378574152,7.105691056910569,24.390243902439025
193,LED Lights,14,5,8.63,139,3,Suburban,Low,Apartment,Winter,0.1,3.0,19.5,100,Heavy,5,Standard,800.18,6.5,7.142857142857143,357.1428571428571
193,Ceiling Fan,50,5,8.61,185,3,Suburban,Low,Apartment,Winter,0.36,10.81,70.3,100,Heavy,4,Standard,800.18,6.503237742830712,7.2,100.0
194,Refrigerator,158,3,12.0,272,2,Suburban,Low,Independent House,Summer,1.827,54.8,356.18,60,Heavy,5,Standard,629.6700000000001,6.49963503649635,11.563291139240507,18.987341772151897
194,Television,141,3,5.24,382,2,Suburban,Low,Independent House,Summer,0.81,24.3,157.93,60,Regular,3,Premium,629.6700000000001,6.49917695473251,5.74468085106383,21.276595744680854
194,LED Lights,10,4,10.13,241,2,Suburban,Low,Independent House,Summer,0.093,2.8,18.19,80,Heavy,3,Premium,629.6700000000001,6.496428571428572,9.299999999999999,400.0
194,Ceiling Fan,64,3,8.02,202,2,Suburban,Low,Independent House,Summer,0.499,14.98,97.37,60,Heavy,4,Premium,629.6700000000001,6.5,7.796875,46.875
195,Refrigerator,194,3,18.0,198,3,Urban,Low,Independent House,Summer,3.489,104.66,680.3,60,Heavy,2,Premium,1111.11,6.500095547487101,17.98453608247423,15.463917525773196
195,Television,197,3,7.69,133,3,Urban,Low,Independent House,Summer,1.533,45.99,298.91,60,Regular,1,Standard,1111.11,6.4994564035659925,7.781725888324873,15.228426395939085
195,LED Lights,14,4,6.53,216,3,Urban,Low,Independent House,Summer,0.077,2.3,14.96,80,Regular,2,Standard,1111.11,6.504347826086957,5.5,285.7142857142857
195,Ceiling Fan,66,3,9.51,197,3,Urban,Low,Independent House,Summer,0.6,17.99,116.94,60,Heavy,6,Standard,1111.11,6.500277932184547,9.09090909090909,45.45454545454545
196,Refrigerator,162,5,18.0,302,3,Suburban,Low,Apartment,Winter,2.269,68.07,442.47,100,Heavy,2,Budget,693.12,6.500220361392685,14.006172839506174,30.864197530864196
196,Television,136,4,4.47,284,3,Suburban,Low,Apartment,Winter,0.517,15.51,100.83,80,Regular,1,Standard,693.12,6.500967117988394,3.8014705882352944,29.41176470588235
196,LED Lights,17,5,10.65,146,3,Suburban,Low,Apartment,Winter,0.132,3.97,25.8,100,Heavy,4,Standard,693.12,6.498740554156171,7.764705882352942,294.11764705882354
196,Ceiling Fan,72,4,10.67,119,3,Suburban,Low,Apartment,Winter,0.636,19.08,124.02,80,Heavy,1,Budget,693.12,6.5,8.833333333333334,55.55555555555556
197,Refrigerator,179,3,12.0,343,2,Urban,Middle,Apartment,Winter,2.151,64.53,419.46,60,Heavy,2,Standard,1805.8899999999999,6.500232450023245,12.016759776536311,16.75977653631285
197,Television,158,3,8.14,211,2,Urban,Middle,Apartment,Winter,1.341,40.22,261.46,60,Heavy,1,Standard,1805.8899999999999,6.500745897563401,8.487341772151899,18.987341772151897
197,LED Lights,12,5,8.94,80,2,Urban,Middle,Apartment,Winter,0.079,2.37,15.4,100,Heavy,2,Standard,1805.8899999999999,6.4978902953586495,6.583333333333333,416.6666666666667
197,Ceiling Fan,61,4,10.7,230,2,Urban,Middle,Apartment,Winter,0.558,16.75,108.85,80,Heavy,3,Standard,1805.8899999999999,6.498507462686566,9.147540983606557,65.57377049180327
197,Air Conditioner,1596,5,3.11,97,2,Urban,Middle,Apartment,Winter,3.914,117.41,763.15,100,Regular,8,Standard,1805.8899999999999,6.4998722425687765,2.4523809523809526,3.132832080200501
197,Washing Machine,467,4,1.27,215,2,Urban,Middle,Apartment,Winter,0.493,14.79,96.13,80,Regular,2,Standard,1805.8899999999999,6.499661933739013,1.0556745182012848,8.565310492505352
197,Microwave,936,5,1.06,211,2,Urban,Middle,Apartment,Winter,0.725,21.76,141.44,100,Regular,9,Standard,1805.8899999999999,6.499999999999999,0.7745726495726495,5.3418803418803416
198,Refrigerator,274,3,24.0,154,4,Suburban,High,Independent House,Spring,7.007,210.21,1366.4,60,Heavy,4,Standard,7835.4,6.5001665001665,25.572992700729923,10.94890510948905
198,Television,118,4,9.16,177,4,Suburban,High,Independent House,Spring,0.962,28.87,187.68,80,Heavy,1,Budget,7835.4,6.500865950813994,8.152542372881356,33.898305084745765
198,LED Lights,13,5,7.74,103,4,Suburban,High,Independent House,Spring,0.076,2.27,14.73,100,Regular,5,Standard,7835.4,6.48898678414097,5.846153846153847,384.61538461538464
198,Ceiling Fan,68,3,13.93,114,4,Suburban,High,Independent House,Spring,1.005,30.15,195.94,60,Heavy,6,Standard,7835.4,6.498839137645108,14.77941176470588,44.11764705882353
